szcodes,qa1,q1a1,q1a2,q2,q3,q4,q5,q61,q62,q63,q64,q65,q66,q67,q68,q69,q610,q7,head_name,addresss,phone_number,interviewer_name,date_of_interview,time_of_interview,intercozed,end_time_of_interview,x,zstepcode,lang,headnX,address,interv,phone,caseidX,regionX,districtX,urbrurX,rScore,pov_likelihood,quart,ptile4,phoneStar,select1100,regionID,treatment,caseid,eacode,clust,nh,region,district,urbrur,dwell,hhhead,lango,hhno,locname,headn,newh,addressh,tel1,tel2,tel3,hhsize,listing_hhsize,intcode,cycle,memid,memname,s1q2,s1q3,s1q4dd,s1q4mm,s1q4yy,s1q5y,s1q5m,s1q6,s1q7,s1q8,s1q9,s1q10,s1q10o,s1q11,s1q12,s1q12_2,s1q13,s1q14,s1q15,s1q16,s1q16a,s1q16ao,s1q17,s1q17o,s1q18,s1q19,s1q20,s1q20a,s1q20ao,s1q21,s1q21o,s1q22,s1q23,s1q24,hh,motherTogether,fatherTogether,noReligion,female,age,married,spouseTogether,ageMarried
1103769,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,Only Television,Three+,Only Bicycle,Thank you,PII,PII,PII,PII,21092020,1501,115,150255,1,1103769,,PII,PII,115,PII,71713,Northern,804,Urban,36,29,3,3,PII,1,8,0,71713,.p,717,13,Northern,804,Urban,Yes,Yes,,,,PII,,,.p,.p,.p,5,6,192,2,1,PII,Male,Head,28,October,1980,36,,Married,Yes,2,33,Islam,,Northern,Ghanaian by Birth,,Gonja,"No, but alive",,None,,,Professional/Technical,,"No, but alive",,None,,,Sales,,0,,Yes,13,0,0,0,0,36,1,1,33
1103581,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,17092020,1451,115,145322,1,1103581,,PII,PII,115,PII,71802,Northern,805,Urban,42,19.6,2,2,PII,1,8,0,71802,.p,718,2,Northern,805,Urban,Yes,Yes,,,,PII,,,.p,.p,,2,2,202,8,1,PII,Male,Head,16,June,1971,46,,Married,Yes,2,32,Islam,,Northern,Ghanaian by Birth,,"Wangara (Bambara, Madingo & Dyula)","No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Homemaker,,0,,Yes,02,0,0,0,0,46,1,1,32
1103570,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,Only Television,Two,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,17092020,1119,115,112214,1,1103570,,PII,PII,115,PII,71810,Northern,805,Urban,37,29,3,3,PII,1,8,0,71810,.p,718,10,Northern,805,Urban,Yes,Yes,,,,PII,,,.p,.p,,5,5,202,8,1,PII,Male,Head,1,July,1986,31,,Married,Yes,2,25,Islam,,Northern,Ghanaian by Birth,,"Other tribes originating from outside Ghana (Hausa, Fulani, Zabrama, etc.)","No, but deceased",,None,,,Agric/Anim Husbandry etc,,Yes,4,,,,,,0,,Yes,10,1,0,0,0,31,1,1,25
1103546,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,No,Thank you,PII,PII,PII,PII,21092020,1329,115,133118,1,1103546,,PII,PII,115,PII,71812,Northern,805,Urban,30,40.200001,4,4,PII,1,8,1,71812,.p,718,12,Northern,805,Urban,Yes,Yes,,,,PII,,,.p,.p,,5,5,202,8,1,PII,Male,Head,6,March,1965,52,,Married,Yes,2,22,Islam,,Northern,Ghanaian by Birth,,Gonja,"No, but alive",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Sales,,0,,Yes,12,0,0,0,0,52,1,1,22
1103655,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Seven,Yes,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,Only Television,Two,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,17092020,1038,115,104126,1,1103655,,PII,PII,115,PII,71903,Northern,806,Urban,38,29,3,3,PII,1,8,1,71903,.p,719,3,Northern,806,Urban,Yes,Yes,,,,PII,,,.p,.p,,5,5,202,10,1,PII,Male,Head,DK,DK,1967,50,,Married,Yes,2,20,Traditionalist,,Northern,Ghanaian by Birth,,Basare(Kyamba),"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,0,,Yes,03,0,0,0,0,50,1,1,20
1113967,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Three,No one ages 5 to 17,No,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,Only Television,one,Only Bicycle,Thank you,PII,PII,PII,PII,20092020,411,111,41244,1,1113967,,PII,PII,111,PII,71905,Northern,806,Urban,52,7.1999998,1,2,PII,0,8,2,71905,.p,719,5,Northern,806,Urban,Yes,Yes,,,,PII,,,.p,.p,,6,6,202,10,1,PII,Male,Head,DK,DK,1963,54,,Married,Yes,2,20,No religion,,Northern,Ghanaian by Birth,,Basare(Kyamba),"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,0,,Yes,05,0,0,1,0,54,1,1,20
1103725,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Five,No,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Charcoal, or kerosene",No,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Three+,No,Thank you,PII,PII,PII,PII,18092020,1229,115,123059,1,1103725,,PII,PII,115,PII,71906,Northern,806,Urban,48,11.7,2,2,PII,1,8,0,71906,.p,719,6,Northern,806,Urban,Yes,Yes,,,,PII,,,.p,.p,,3,1,202,10,1,PII,Male,Head,DK,DK,1986,31,,Married,Yes,2,29,Islam,,Northern,Ghanaian by Birth,,Dagomba,"No, but alive",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,06,0,0,0,0,31,1,1,29
1103733,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,Yes,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,No,Three+,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,18092020,1430,115,143205,1,1103733,,PII,PII,115,PII,71912,Northern,806,Urban,35,29,3,3,PII,1,8,2,71912,.p,719,12,Northern,806,Urban,Yes,Yes,,,,PII,,,.p,.p,,3,17,202,10,1,PII,Male,Head,DK,DK,1990,27,,Married,Yes,2,21,No religion,,Northern,Ghanaian by Birth,,Kokomba,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,12,0,0,1,0,27,1,1,21
1113791,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Eight +,Yes,Yes,"Cement /concrete blocks, landcrete, stone, or burnt bricks","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",No,Only Television,Three+,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,17092020,16,111,2129,1,1113791,,PII,PII,111,PII,71913,Northern,806,Urban,42,19.6,2,3,PII,1,8,2,71913,.p,719,13,Northern,806,Urban,Yes,Yes,,,,PII,,,.p,.p,,7,7,202,10,1,PII,Male,Head,2,September,1975,42,,Married,Yes,2,20,No religion,,Northern,Ghanaian by Birth,,Kokomba,"No, but alive",,None,,,Agric/Anim Husbandry etc,,"No, but alive",,None,,,Agric/Anim Husbandry etc,,0,,Yes,13,0,0,1,0,42,1,1,20
1103760,,PII,,Yes (if call went through and the potential respondent answered),Yes,Yes,,Six,No,No,"Mud bricks /earth, wood, bamboo, metal sheet /slate /asbestos, palm leaves /thatch (grass /raffia), or other","Public toilet (e.g., WC, KVIP, pit pan)","Wood, crop residue, sawdust, animal waste, or other",Yes,"Video player, VCD /DVD /MP3 /MP4 player /iPod, or satellite dish (regardless of T.V.)",Two,Motor cycle or car (regardless of bicycle),Thank you,PII,PII,PII,PII,17092020,1145,115,114815,1,1103760,,PII,PII,115,PII,72003,Northern,808,Urban,42,19.6,2,3,PII,1,8,1,72003,.p,720,3,Northern,808,Urban,Yes,Yes,,,,PII,,,.p,.p,,5,3,202,7,1,PII,Male,Head,DK,DK,1964,53,,Married,Yes,2,19,Islam,,Northern,Ghanaian by Birth,,"Other tribes originating from outside Ghana (Hausa, Fulani, Zabrama, etc.)","No, but deceased",,None,,,Agric/Anim Husbandry etc,,"No, but deceased",,None,,,Agric/Anim Husbandry etc,,0,,Yes,03,0,0,0,0,53,1,1,19
